,sent,id,tid,airline,rtag,tweet
2616,,79997,5.60E+17,JetBlue,lW?u8x48>Tha,@JetBlue l need to cancel flight to NYC. You won't let me cancel online. Can't stay up all night waiting for you to answer phone.
2617,,79998,5.60E+17,United,lW?u8x48>Tha,"""@CNNjoe: #BREAKING - @united is cancelling all flights Tuesday at major #Northeast hubs due to expected #blizzard #CNN"""
2618,,79999,5.60E+17,American,lW?u8x48>Tha,@atxpkrgolf @AmericanAir AA sucks
2619,,80000,5.60E+17,American,lW?u8x48>Tha,@AmericanAir im travelling from Miami to JFK on Wendnesday at 10am. Is that flight going to be cancelled because of the blizzard????
2620,,80001,5.60E+17,United,lW?u8x48>Tha,"Sorry snowpocalypse, but I've got a virus and need to change my 6am flight tomorrow. Been on hold for over 2 hrs @united can someone help?!"
2621,,80002,5.60E+17,JetBlue,lW?u8x48>Tha,"@JetBlue any chance you'll waive change fees &amp; fare diff for Wed flights? We want to stay away from snowy BOS a bit longer, (1/2)"
2622,,80003,5.60E+17,United,lW?u8x48>Tha,@united i have been on hold for an hour and a half. How long is the wait typically?
2623,,80004,5.60E+17,Delta,lW?u8x48>Tha,@DeltaAssist is Flight DL 435 on Tuesday 11/27 still scheduled or is it cancelled?
2624,,80005,5.60E+17,United,lW?u8x48>Tha,@united I saw all Newark flights are cancelled - arriving or departing??
2625,,80006,5.60E+17,American,lW?u8x48>Tha,"@AmericanAir Been on hold for 2 hours - need to know about AA6153 on 27th, rearrange if possible, ESTA in danger. Any help please?"
2626,,80007,5.60E+17,United,lW?u8x48>Tha,"Hope everyone understands @united just cancelled my flight out of Tel Aviv, will not let me rebook online, &amp; I have been on hold for an hour"
2627,,80008,5.60E+17,United,lW?u8x48>Tha,@united on hold now for over 2 hours. I know due to high traffic and weather but this is ridiculous
2628,,80010,5.60E+17,United,lW?u8x48>Tha,@united Please answer my calls/tweets. I am on hold almost 2 hours on regular &amp; MileagePlus lines - NEED to reschedule my flt IAH to BKK.
2629,,80011,5.60E+17,United,lW?u8x48>Tha,@united UA464: Will it be departing LAX as scheduled tomorrow morning? Have Monday flights into Newark been cancelled?
2630,,80012,5.60E+17,United,lW?u8x48>Tha,@united could you please help with a rebooking? 2nd leg of trip cancelled but first is now a day before rather not stay overnight in airport
2631,,80013,5.60E+17,United,lW?u8x48>Tha,@united You rebooked me a day too late! Over 1.5 hours on hold. How can I re-book? Website doesn't give me Wed as an option.
2632,,80014,5.60E+17,United,lW?u8x48>Tha,@L__Bass it's 1am and I'm still waiting for @united rep to help with cancelled flights tomorrow for 2 hrs now...   App no help.
2633,,80015,5.60E+17,United,lW?u8x48>Tha,@cnnbrk @united thoughts and prayers to all the airline employees whose lives just became a living hell
2634,,80016,5.60E+17,VirginAmerica,lW?u8x48>Tha,@VirginAmerica I can cancel or change my reservation # XKUBVY. Held for 3 hours - need to cancel and re-book. Please call me at 310-699-1385
2635,,80017,5.60E+17,Delta,lW?u8x48>Tha,@DeltaAssist is flight DL 500 from SDQ to JFK cancelled ?
2636,,80018,5.60E+17,United,lW?u8x48>Tha,"@united Yes but how do you change online, without getting hit with a huge fee? Frustrating. How do you get fee wavied? Not able do by phone."
2637,,80019,5.60E+17,United,lW?u8x48>Tha,My @united flight leaving NYC on Wednesday has just been cancelled - what's going on?? And the site now shows Jan 26th departure?!
2638,,80020,5.60E+17,JetBlue,lW?u8x48>Tha,@JetBlue please actually try using your mobile app to buy a ticket. It’s a horrible excuse-riddled experience.
2639,,80021,5.60E+17,American,lW?u8x48>Tha,@AmericanAir been on hold for over two hours. Are flights leaving JFK canceled tomorrow?
2640,,80022,5.60E+17,JetBlue,lW?u8x48>Tha,@JetBlue I would love to talk to someone - anyone - about my flight. Website doesn't accept my confirmation#. Been waiting 30 mins on phone.
2641,,80023,5.60E+17,United,lW?u8x48>Tha,#fyi peeps RT @CNNjoe: #BREAKING - @united is cancelling all flights Tuesday at major #Northeast hubs due to expected #blizzard #CNN
2642,,80024,5.60E+17,JetBlue,lW?u8x48>Tha,@JetBlue are flights into jfk for Tuesday cancelled?
2643,,80025,5.60E+17,VirginAmerica,lW?u8x48>Tha,@VirginAmerica I've DM'd you on Twitter as well as posted to your Facebook page and messaged you. I've been on hold 124 min please help
2644,,80026,5.60E+17,American,lW?u8x48>Tha,@AmericanAir why am I on a 20 min hold when you are returning my call? I assumed it was returned in the order it was recieved! #badService
2645,,80027,5.60E+17,United,lW?u8x48>Tha,@united is cancelling all flights Tuesday at major #Northeast hubs due to expected #blizzard
2646,,80028,5.60E+17,Delta,lW?u8x48>Tha,@DeltaAssist pls help. AMS-BOS canceled. Rerouted to DTW then BOS. But later. Need to ultimately get to PVD. Need to switch to DTW-PVD fly
2647,,80029,5.60E+17,United,lW?u8x48>Tha,Hey @united @united just tried to change my flight tmrw from eug-iad online and i lost my flight from eug to sfo. Been on hold for 30 mins!
2648,,80030,5.60E+17,American,lW?u8x48>Tha,My flights cancelled I'm in Puerto rico what should I do? HELP  @AmericanAir
2649,,80031,5.60E+17,Delta,lW?u8x48>Tha,@DeltaAssist worst seat ever...time to look at other airlines
2650,,80032,5.60E+17,American,lW?u8x48>Tha,On hold for 3+ hours w @americanair only to be demoted from music and robots to pure silence - and no help http://t.co/ToppOoZFDo
2651,,80034,5.60E+17,United,lW?u8x48>Tha,@united on hold for 1hr 30+mins Help!
2652,,80035,5.60E+17,JetBlue,lW?u8x48>Tha,On hold for 57 minutes so far with @JetBlue - on the upside I have yet to hear the same song twice.
2653,,80036,5.60E+17,VirginAmerica,lW?u8x48>Tha,@VirginAmerica I need to reschedule my flight for tomorrow from Dallas to NYC. I've been on hold for over and hour. Can you help me??
2654,,80037,5.60E+17,United,lW?u8x48>Tha,@cnnbrk @united  We were scheduled to fly from the Left Coast through Denver and our flight was cancelled.  Been on hold now for over two hr
2655,,80038,5.60E+17,United,lW?u8x48>Tha,@united Hello! I've been on hold on the phone for almost two hours. May you suggest a different way to contact your team?
2656,,80039,5.60E+17,United,lW?u8x48>Tha,"Hey @united I've been listening to hold music on your Star Gold line for 2 hours 55 min, what gives? I know you are busy but ugh!"
2657,,80040,5.60E+17,American,lW?u8x48>Tha,"Jan issue @bqdoha: ""How best to navigate the skies with increasing air traffic in #GCC"" @NATSMiddleEast  @AmericanAir  @qatarairways  @CNBC"
2658,,80041,5.60E+17,United,lW?u8x48>Tha,"@united is there any other way to work out changing flight plans nearing hour two on hold, any flights out of Phil tomorrow?"
2659,,80042,5.60E+17,American,lW?u8x48>Tha,@AmericanAir please please pickup.  This is my 3rd try today and 2 hours 30 minutes on hold so far.
2660,,80043,5.60E+17,JetBlue,lW?u8x48>Tha,I love @JetBlue :) They are always friendly even when they cancel a lot of flights. Sorry people are mean to you all.
2661,,80044,5.60E+17,American,lW?u8x48>Tha,@AmericanAir hello was wondering if you guys can follow me because I must DM an flight issue that I must privately talk to you guys about
2662,,80045,5.60E+17,United,lW?u8x48>Tha,@united I understand the storm is causing phone wait but come on this is ridiculous. I still haven't talked to anyone http://t.co/fVnIF6yqky
2663,,80046,5.60E+17,United,lW?u8x48>Tha,What a joke @united is haven't talked to anyone yet been on hold for almost 2 hours!!! http://t.co/deeUnWTlSb
2664,,80047,5.60E+17,United,lW?u8x48>Tha,@lexfri I really doubt that any of them hate you. You're not important enough (to @United) for that.
2665,,80048,5.60E+17,American,lW?u8x48>Tha,@AmericanAir Been on hold 1 hr 32 min trying to change a flight for talent at  SBowl event from LGA. He needs to leave tomorrow. Help!
2666,,80049,5.60E+17,AlaskaAir,lW?u8x48>Tha,Seriously @AlaskaAir really knows how to do things. If you're an airline NOT following their lead I doubt you'll be around much longer.
2667,,80050,5.60E+17,American,lW?u8x48>Tha,@AmericanAir why have call back service for convenience if I'm just going to be on hold for an hour+ when you finally do call???
2668,,80051,5.60E+17,Delta,lW?u8x48>Tha,"@DeltaAssist Trying to reschedule itinerary from DEL to JFK. Can see the option online, but won't process when I click. On hold 2hrs. Help?"
2669,,80052,5.60E+17,United,lW?u8x48>Tha,@united here on the east coast on hold for 3+ hours no response as of yet. Just trying to get any flight to Houston. http://t.co/55zgcqESme
2670,,80053,5.60E+17,Delta,lW?u8x48>Tha,@DeltaAssist not impressed with ground crew breaking plane and sitting here on the Tarmac on dl417
2671,,80054,5.60E+17,United,lW?u8x48>Tha,@deedelara @united UGH
2672,,80055,5.60E+17,United,lW?u8x48>Tha,Why is it impossible to cancel a reservation on @united ? Worst website experience ever. And they don't answer phone. #UnitedAirlines
2673,,80056,5.60E+17,American,lW?u8x48>Tha,@AmericanAir got some issues with my bags..  I am a little upset. Who do I call?
2674,,80057,5.60E+17,American,lW?u8x48>Tha,@AmericanAir was just called back three hours after calling.  Now on hold an additional hour and counting.  Why bother w/  callback system
2675,,80058,5.60E+17,United,lW?u8x48>Tha,@united: I waited on the phone for 2.5 hours to talk to someone about my cancelled flight.  Gold status means nothing.
2676,,80059,5.60E+17,United,lW?u8x48>Tha,"@united both flights cancelled for tomorrow, and I'm trying to get home for a funeral. All your offices are closed. How do I get help?"
2677,,80060,5.60E+17,JetBlue,lW?u8x48>Tha,#Snowpocalypse2 cancelled my flight from Vegas... Now @JetBlue can't be reached by any means known to man.
2678,,80061,5.60E+17,Delta,lW?u8x48>Tha,Been on hold for half an hour.... Flight is in 5 ... Takes 2 and a half to get there.... @DeltaAssist
2679,,80062,5.60E+17,American,lW?u8x48>Tha,"@AmericanAir ok so I waited on hold for 2 hours and 46 minutes. its now 2:20 am in NY, I am going to sleep and never flying American again"
2680,,80063,5.60E+17,United,lW?u8x48>Tha,@united can u help me rebook a flight since I've been on hold for 45 minutes?
2681,,80064,5.60E+17,United,lW?u8x48>Tha,@united LAX flt445.Female psgr 22D total bitch. Male psgr 22E did nothing wrong. U took poor guy off plane. Evry1 seated close by wl verify
2682,,80065,5.60E+17,JetBlue,lW?u8x48>Tha,"@JetBlue never riding with them again after the bomb scare on my flight from Long Beach, flight staff didn't handle the situation well"
2683,,80066,5.60E+17,United,lW?u8x48>Tha,"... and now it's 3 hours on hold @united - this is on the premier line, wonder if regular would have been better?"
2684,,80067,5.60E+17,United,lW?u8x48>Tha,#BREAKING - @united is cancelling all flights Tuesday at major #Northeast hubs due to expected #blizzard #CNN
2685,,80068,5.60E+17,American,lW?u8x48>Tha,@AmericanAir I waited an hour for a call back and when I finally got it someone hung up immediately. now I have to wait another 2 hours. wtf
2686,,80069,5.60E+17,United,lW?u8x48>Tha,@united been on hold for 3hrs 46min... Flight is leaving in 7hrs and I won't be on it.
2687,,80070,5.60E+17,VirginAmerica,lW?u8x48>Tha,@VirginAmerica ANSWER YOUR FUCKING PHONE! I've been on hold for over 55 minutes.
2688,,80071,5.60E+17,United,lW?u8x48>Tha,@cjoshmurray @united I can't rebook online and have been on hold for over two hours.
2689,,80072,5.60E+17,American,lW?u8x48>Tha,@AmericanAir I've been on hold for over 2.5 hours now - the estimated time was 1.5 hrs - how long is the wait now?
2690,,80074,5.60E+17,VirginAmerica,lW?u8x48>Tha,"Dear @VirginAmerica I'm taking the 7AM flight from JFK to LAX, but if it's going to be cancelled I would like to know now. Please respond 🙏"
2691,,80075,5.60E+17,AlaskaAir,lW?u8x48>Tha,"@AlaskaAir Disappointed to watch Delta get all the ""pub"" this morning. Why are you not the Hawks official airline? Make it happen"
2692,,80076,5.60E+17,United,lW?u8x48>Tha,@united Trying to get out of MXP today to BNA. Waited on phone this AM for 90 min. All flights out of EWR cancelled- please help us?!
2693,,80077,5.60E+17,United,lW?u8x48>Tha,"@united I was on hold for over an hour, and the call disconnected on your end. This is very frustrating. I need to reschedule Chi-SF flight."
2694,,80078,5.60E+17,United,lW?u8x48>Tha,@united sux. Waited more than 45 mins online and dumped out of the  queue. Online system useless!
2695,,80079,5.60E+17,United,lW?u8x48>Tha,"“@cnnbrk: . @united cancels all Tuesday flights at Newark, JFK, LaGuardia, Boston and Philadelphia.” Looks like I'm stuck in NYC!"
2696,,80080,5.60E+17,United,lW?u8x48>Tha,"USA Airlines preemptively cancel 3,200 flights ahead of Monday snow storm http://t.co/ipS5VPTbAy @HillgateTravel @united @USAirways"
2697,,80081,5.60E+17,JetBlue,lW?u8x48>Tha,@JetBlue Any idea when an update for late Tuesday flight status might happen?
2698,,80082,5.60E+17,American,lW?u8x48>Tha,@AmericanAir can I cancel an upgrade request?
2699,,80083,5.60E+17,United,lW?u8x48>Tha,.@united. I've been on hold for 2:20 so far...Tue flight canceled from SFO to BOS but somehow auto-rebooking will only be ewr-bos? pls help.
2700,,80084,5.60E+17,United,lW?u8x48>Tha,Hey @united check your DMs - struggling to cancel a flight that leaves in 2 hours and canâ€™t get thru on phone to an agent
2701,,80085,5.60E+17,United,lW?u8x48>Tha,"Lighten up travelers, the east coast is fucked, don't blame your airline @united @deltassist and everyone else http://t.co/gKUS2ABc7T"
2702,,80086,5.60E+17,Delta,lW?u8x48>Tha,@DeltaAssist @TMarb I am trying to cancel a flight and have no luck by phone or online...hours and hours on hold..PLEASE HELP
2703,,80087,5.60E+17,American,lW?u8x48>Tha,"@AmericanAir been on hold for 2.5 hours trying to use a flight voucher, is this usually how phone reservations work"
2704,,80088,5.60E+17,United,lW?u8x48>Tha,@united You've given me 2 travel vouchers for the same issue from my last flight with you.  Why can't these be applied to the same flight?
2705,,80089,5.60E+17,American,lW?u8x48>Tha,"@doronofircast @AmericanAir omg kkkkkkk I would never stay on, it must be something important!"
2706,,80090,5.60E+17,United,lW?u8x48>Tha,@united after waiting in line for 1.5 hours to drop off bags only to be taken out of line for another flight is ridiculous and unfair#zurich
2707,,80091,5.60E+17,Delta,lW?u8x48>Tha,@DeltaAssist I need to cancel my ticket for tomorrow's flight. I will not be checking in. How do I do that? Conf: HHZM4Z
2708,,80092,5.60E+17,United,lW?u8x48>Tha,“@CNNjoe: #BREAKING - @united is cancelling all flights Tuesday at major #Northeast hubs due to expected #blizzard #CNN”@KilMcCloy
2709,,80093,5.60E+17,United,lW?u8x48>Tha,@united been on hold for over an hour. I know you must be busy but any idea when I can expect to talk to someone?
2710,,80094,5.60E+17,United,lW?u8x48>Tha,"@united has cancelled all flights at Newark, JFK, LaGuardia, Boston and Philadelphia. #amcrew #breakingnews #blizzardof2015"
2711,,80095,5.60E+17,AlaskaAir,lW?u8x48>Tha,"@AlaskaAir Terrible customer service and effort for LOST bags - 12 days and counting for my GF, First Class paid rev fare, booking - HYWFOC"
2712,,80096,5.60E+17,United,lW?u8x48>Tha,@airlivenet @united Uh...they're going to have a wicked snow storm &amp; EWR would prob close by time plane reaches airport
2713,,80097,5.60E+17,United,lW?u8x48>Tha,@united any change in the planned TLV-NYC flights tomorrow? My flight is 11:30am from TLV. Is it on time due to the bad weather?
2714,,80098,5.60E+17,JetBlue,lW?u8x48>Tha,AwaIting our first leg BUF-JFK. Just in time too. The @JetBlue guy said that all NYC area airports are closing... https://t.co/RkUxzlgTfp
2715,,80099,5.60E+17,JetBlue,lW?u8x48>Tha,Shldnt u be waiting till everyone's at airport? @JetBlue: We're proactively canceling flights in preparation 4 #blizzardof2015 #juno
